opening,entropy
Nf3 Nf6 g3 d5 Bg2 c5 O-O Nc6 d3 e5,5.118467205837941
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Qc7 Nc3 a6,5.118345918220573
e4 d5 e5 e6 d4 c5 c3 Nc6 Bb5 Bd7,5.118129056668752
e4 c6 Nf3 d5 e5 Bg4 d4 e6 Be2 Ne7,5.117735581508822
e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bb6 c3 d6,5.117573986214791
e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Qa5+,5.117439312308505
e4 c6 Nf3 d5 exd5 cxd5 d4 e6 Nc3 Ne7,5.116443208800967
e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 Qe2 d5,5.116240809435647
d4 Nf6 Nf3 e6 g3 b6 Bg2 Bb7 O-O Be7,5.1161208672384015
e4 c5 f4 Nc6 Nf3 e6 c3 d5 e5 Nge7,5.116031154527056
d4 e6 c4 d6 Nc3 g6 e4 Bg7 Nf3 Ne7,5.115914360688371
e4 e5 Nf3 d6 d4 Qe7 Bc4 h6 O-O Qf6,5.11578114792206
e4 d5 Nc3 d4 Nce2 c5 d3 Nc6 f4 Bg4,5.115458922504313
e4 c6 Nf3 d5 e5 Bg4 d4 e6 h3 Bxf3,5.115429379243913
e4 e5 f4 d5 exd5 exf4 Nf3 Nf6 Bc4 Nxd5,5.115378552170402
e4 e6 d4 c5 Nc3 cxd4 Qxd4 Nc6 Qe3 a6,5.1153186492621225
d4 Nf6 c4 g6 Nc3 Bg7 Bf4 O-O e4 d6,5.115016965759042
e4 c5 Nf3 g6 d4 cxd4 Nxd4 Bg7 Be3 Nf6,5.1149794237724455
e4 c5 Nc3 Nc6 Nf3 a6 d4 cxd4 Nxd4 Nxd4,5.1149468099020785
e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 Be3 Bg4,5.114898416956168
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 c5 a3 cxd4,5.114890121203182
e4 e6 f4 d5 e5 c5 c3 Nc6 d4 cxd4,5.11486596835486
e4 c6 d4 d5 exd5 cxd5 c4 Nf6 Nc3 dxc4,5.114603340140669
d4 e6 c4 f5 Nc3 Nf6 g3 Be7 Bg2 O-O,5.114596524510279
d4 d5 c4 dxc4 Nc3 Nc6 e3 e5 Bxc4 exd4,5.114545757120284
d4 d5 Nc3 Nf6 Bf4 e6 Nb5 Na6 a3 c6,5.113998337978217
b3 e5 Bb2 Nc6 Nf3 d6 d4 e4 Nfd2 d5,5.113490482623086
e4 e5 Bc4 Nc6 c3 Nf6 d3 Bc5 Bg5 h6,5.113465748232097
e4 c6 d4 d5 exd5 cxd5 Bd3 Nc6 c3 e5,5.113257471794774
e4 c5 Nf3 Nc6 Bb5 e6 Bxc6 bxc6 d4 cxd4,5.113083416268766
e4 e5 Nf3 d6 Bc4 g6 d4 exd4 Nxd4 Bg7,5.1130598647323175
d4 d5 c4 c6 Nc3 Nf6 e3 Bf5 cxd5 Nxd5,5.113004166675162
e4 c5 Nf3 d6 d4 cxd4 c3 dxc3 Nxc3 e6,5.112472828949764
e4 d5 e5 f6 d4 fxe5 dxe5 Nc6 Nf3 Bg4,5.112412582254269
e4 b6 f4 Bb7 Nc3 e6 Nf3 Bb4 d3 Nf6,5.11234978361685
d4 d5 c4 c6 Nc3 Bf5 Nf3 e6 Bg5 Be7,5.11212171900179
e4 c5 Nf3 Nc6 Nc3 d6 g3 g6 Bg2 Bg7,5.112059077949333
e4 e6 d4 c5 Nf3 cxd4 Nxd4 a6 Nc3 Qc7,5.111992420975198
d4 Nf6 e3 g6 f4 Bg7 Nf3 d6 Bd3 O-O,5.111963996069952
e4 c5 f4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Nc6,5.111739533365983
d4 Nf6 Nf3 g6 g3 Bg7 Bg2 d5 O-O O-O,5.111656980217938
e4 e6 Bc4 d5 exd5 exd5 Bb3 Nf6 Nf3 Bd6,5.111597261406971
d4 Nf6 c4 g6 Nc3 Bg7 f3 O-O e4 d6,5.111248307285942
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nf3 Bc5,5.11065060481505
e4 e5 Nf3 d6 d4 exd4 Nxd4 c5 Nf3 a6,5.110572739487543
e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 d3 Bd6,5.1104314237586985
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 Qc7,5.110200711252517
e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 e5 Bb5 Nf6,5.110113414080381
e4 d6 d4 Nf6 Nc3 g6 f3 Bg7 Be3 a6,5.109590808749207
e4 e5 Nf3 d6 d4 exd4 Nxd4 c5 Nf3 g6,5.109571374762133
e4 g6 Nf3 Bg7 d4 e6 e5 Ne7 Nc3 O-O,5.109561693138025
d4 f5 c4 Nf6 Nc3 e6 g3 Be7 Bg2 O-O,5.109439254840962
e4 c6 d4 d5 exd5 cxd5 c4 dxc4 Nc3 Nf6,5.109385856514609
e4 c5 Nf3 a6 d4 cxd4 Nxd4 Qc7 Nc3 e6,5.109183484252695
e4 e6 d4 d5 e5 c5 c3 Nc6 f4 cxd4,5.10912874339527
e4 c6 Nf3 d5 Nc3 dxe4 Nxe4 Nf6 Ng3 Bg4,5.109019250419056
d4 d5 c4 Nf6 cxd5 Nxd5 e4 Nf6 Nc3 c6,5.108594508901017
d4 Nf6 Nf3 g6 g3 d5 Bg2 Bg7 O-O O-O,5.108547662114954
e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 Nxe4 Bxf7+ Ke7,5.108533722621979
e4 d5 exd5 Qxd5 Nc3 Qa5 Be2 c6 Nf3 Nf6,5.108061262019893
e4 e5 Qh5 d6 Bc4 Qe7 Nf3 Nf6 Qh4 h6,5.10794689259519
e4 c5 d4 cxd4 Qxd4 Nc6 Qe3 e5 Bb5 Nf6,5.107924929647941
d4 Nf6 Nf3 g6 g3 Bg7 Bg2 d6 O-O O-O,5.107166599984722
d4 d5 e3 Nf6 Bd3 g6 f4 Bg7 Nf3 O-O,5.107072537042337
e4 d5 e5 Bf5 f4 e6 Nf3 c5 d4 Nc6,5.106562116777044
e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 c6 Be2 Nf6,5.106304285359729
e4 e6 d3 d5 exd5 exd5 Nf3 Nf6 Be2 Be7,5.105974662622822
e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 Nxe4 Nxf7 Qh4,5.10591836894784
e4 c6 Nf3 d5 e5 Bg4 d4 e6 Be2 Nd7,5.105462984829238
e4 c6 Nf3 d5 e5 Bg4 d4 e6 h3 Bh5,5.105301766160838
e4 e5 Nf3 d6 Bc4 Nc6 d3 a6 Ng5 Nh6,5.105162231967802
e4 d5 e5 d4 f4 c5 Nf3 Nc6 Bc4 e6,5.105152660997278
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Nc3 Nf6,5.1051113527298515
e4 c6 Nf3 d5 e5 Bg4 d4 e6 Be2 Bxf3,5.105019080498601
d4 e6 d5 exd5 Qxd5 Nf6 Qe5+ Be7 Bg5 Nc6,5.104887303314542
f4 e6 Nf3 d5 e3 Nf6 b3 c5 Bb2 Nc6,5.104692931425105
e4 e5 Nf3 Nc6 Bb5 d6 Nc3 Bd7 Bxc6 Bxc6,5.104567114085414
d4 Nf6 e3 g6 f4 d6 Nf3 Bg7 Bd3 O-O,5.104525437621298
e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 c6 Be2 Nf6,5.104089160739374
e4 c5 d4 cxd4 Qxd4 Nc6 Qe3 e6 Be2 Nf6,5.103979227055095
e4 e5 Nf3 Nc6 Bb5 Bc5 Bxc6 dxc6 Nxe5 Nf6,5.103805038669959
e4 e6 Nf3 b6 d4 Bb7 Bd3 Nf6 Bg5 h6,5.103757850581755
e4 e5 d4 exd4 Nf3 Nc6 c3 dxc3 Nxc3 d6,5.103468056640957
e4 e5 d4 exd4 Qxd4 Nc6 Qd5 Nf6 Qd3 d6,5.1032827165414725
e3 e5 d4 exd4 Qxd4 Nc6 Qe4+ Be7 Bb5 Nf6,5.103179604833289
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Nxc6 bxc6,5.102677699373251
e4 e6 Nf3 c5 d4 cxd4 Nxd4 a6 Nc3 Qc7,5.102556477603774
e4 c5 Nf3 Nc6 d4 cxd4 c3 dxc3 Nxc3 e6,5.102540732854139
e4 c6 d4 d5 e5 Bf5 f4 e6 Nf3 Bg4,5.102505776832579
e4 c5 Nf3 a6 d4 cxd4 Nxd4 e6 Nc3 Qc7,5.10243251920099
e4 d6 d4 Nf6 Nc3 g6 g3 Bg7 Bg2 O-O,5.102379222857927
d4 d5 Nc3 Nf6 Bf4 Bf5 Nb5 Na6 a3 e6,5.10151034132839
e4 c5 d4 Nc6 d5 Ne5 f4 Ng6 Nf3 e5,5.101491926641842
d4 Nf6 c4 e6 Nc3 Bb4 Bg5 h6 Bh4 O-O,5.101372888186013
e4 e5 Nf3 Nc6 Bc4 Be7 d4 exd4 Nxd4 Ne5,5.101125034190584
d4 e6 c4 c5 Nc3 cxd4 Qxd4 Nc6 Qd1 Bc5,5.100978137136087
e4 e5 Bc4 Nf6 Nf3 d5 exd5 Nxd5 Nxe5 Qe7,5.1006894911070395
d4 d5 c4 dxc4 Nc3 Nc6 e3 e6 Bxc4 Bb4,5.100643644082061
e4 d5 exd5 Nf6 Nc3 Nxd5 d4 Nxc3 bxc3 g6,5.100385871790975
e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 c6 Nf3 Nf6,5.100299187068641
e4 d6 Nf3 e5 Nc3 f5 d4 fxe4 Nxe4 exd4,5.100138704533508
d4 Nf6 c4 e6 Nc3 Bb4 Bg5 c5 Bxf6 Qxf6,5.100120201169087
e4 e5 Nf3 Qf6 Nc3 c6 d4 exd4 Nxd4 Bc5,5.099949945188794
e4 e5 Nf3 Nc6 Bb5 f5 d3 fxe4 dxe4 Nf6,5.099695071047972
e4 e5 d4 exd4 c3 dxc3 Bc4 d6 Nf3 Bg4,5.099677145913151
e4 d6 Bc4 Nf6 d3 g6 Nf3 Bg7 O-O O-O,5.09932663077625
e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 Bb5+ c6,5.098919743973851
e4 e5 d4 exd4 Qxd4 Nc6 Qd5 Nf6 Qf5 d6,5.098754864977678
e4 e5 Nf3 d6 Bc4 h6 d4 exd4 c3 dxc3,5.098724212532223
d4 Nf6 c4 e6 Nc3 Bb4 Bd2 O-O a3 Be7,5.09867431580885
e4 c6 Nc3 d5 Nf3 dxe4 Nxe4 Nf6 Ng3 Bg4,5.098659332204939
e4 e5 Qf3 Nc6 Bc4 Nf6 c3 Be7 h3 O-O,5.098604131362473
e4 Nf6 e5 Nd5 d4 d6 f4 dxe5 fxe5 e6,5.0985767573921175
d4 c6 c4 d5 Nc3 Nf6 e3 Bf5 cxd5 cxd5,5.098483497085387
e4 c6 Nf3 d5 e5 Bg4 h3 Bh5 d4 e6,5.098342670141529
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Bd3 Nbd7,5.098273509216386
e4 g6 Nf3 Bg7 Bc4 e6 d4 Ne7 d5 O-O,5.098088133065783
e4 c5 Nf3 a6 d4 cxd4 Nxd4 e5 Nf3 d6,5.097932625191512
e4 c5 Nc3 d6 Nf3 g6 d4 cxd4 Nxd4 Bg7,5.0977547067509486
e4 e5 Nf3 d6 d4 exd4 Bc4 c5 Ng5 Nh6,5.097566476470571
e4 e5 Bc4 Nf6 Nf3 Nxe4 Nxe5 d5 Bb3 Qf6,5.097364606956833
e4 e5 Nf3 Nf6 Bc4 d5 exd5 Nxd5 Nxe5 Qe7,5.097207507118983
d4 Nf6 Nf3 d6 g3 g6 Bg2 Bg7 O-O O-O,5.097013552172399
e4 e5 d4 exd4 Qxd4 Nc6 Qe3 d6 Bd2 Nf6,5.096867718744869
e4 c5 d4 cxd4 c3 dxc3 Nxc3 e6 Nf3 d6,5.096596688936679
e4 e5 f4 d5 exd5 exf4 Nf3 Nf6 c4 c6,5.09641752057187
d4 g6 c4 Bg7 e4 d6 Nc3 Nc6 Be3 e5,5.096096647153065
d4 d5 c4 Nc6 Nc3 dxc4 d5 Ne5 e4 e6,5.095838819961973
e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qf3 Nf6 Bc4 d5,5.095778681706298
e4 e5 d4 exd4 Nf3 Nc6 Bc4 Bc5 c3 dxc3,5.095602997801481
d4 d5 c4 c6 cxd5 cxd5 Nc3 e6 a3 Nc6,5.095381872958714
e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Nf6 Bg5 h6,5.095196727611518
e4 e5 Nf3 Nc6 d4 d5 dxe5 dxe4 Qxd8+ Kxd8,5.09508971449172
e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 Nf3 e6,5.094481850041281
d4 d5 c4 c6 Nc3 Nf6 Bg5 h6 Bxf6 exf6,5.094455977378016
e4 c5 Nf3 d6 Nc3 Nc6 Bb5 Bd7 Bxc6 Bxc6,5.094264140434362
e4 c5 Nf3 Nc6 c3 e6 d4 cxd4 cxd4 Bb4+,5.09422402451211
e4 e5 Bc4 Nc6 Qf3 Nf6 c3 Bc5 h3 O-O,5.094207327294587
e4 d5 exd5 Nf6 d4 Nxd5 c4 Nb6 Nf3 c6,5.094080438251251
d4 Nf6 e3 d6 f4 g6 Nf3 Bg7 Bd3 O-O,5.093968357990348
e4 c5 f4 d6 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4,5.093833368118041
e4 e5 Nf3 d6 d4 exd4 Nxd4 c5 Nf3 Bg4,5.093796225465047
e4 c5 d4 cxd4 c3 dxc3 Nxc3 e6 Nf3 Nc6,5.093758868281496
e4 d6 d4 Nf6 Nc3 g6 Be3 Bg7 Qd2 O-O,5.093636342917586
e4 b6 Nf3 Bb7 Nc3 e6 d4 Bb4 d5 exd5,5.093448806137812
e4 e5 f4 d5 exd5 e4 Bc4 Nf6 Nc3 Bb4,5.093401348311015
e4 e5 Nf3 Nc6 d4 d5 dxe5 dxe4 Qxd8+ Nxd8,5.093286815727127
e4 e5 Nf3 d6 d4 Nc6 dxe5 Nxe5 Nxe5 dxe5,5.0932119060909455
e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Nf6 Bb5+ c6,5.0930401152062235
d4 d5 c4 Nf6 Nc3 c6 cxd5 Nxd5 e4 Nxc3,5.093004174526036
e4 c5 d4 cxd4 c3 dxc3 Nxc3 d6 Bc4 Nf6,5.092990936833891
d4 d5 c4 e5 Nc3 exd4 Qxd4 Nc6 Qxd5 Qxd5,5.092907778261721
e4 e5 f4 exf4 Nf3 Bc5 d4 Bb6 Bc4 Nf6,5.09264697915316
d4 Nf6 Nc3 e6 e4 c5 e5 Nd5 Nxd5 exd5,5.092378302291708
c4 Nf6 d4 g6 Nc3 Bg7 e4 d6 f3 O-O,5.092375631395471
d4 Nf6 e3 g6 Bd3 Bg7 f4 d6 Nf3 O-O,5.092340611227725
e4 e5 Nf3 Nc6 Bc4 Bc5 d4 exd4 Ng5 Ne5,5.092323287646378
e4 c6 Nc3 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nf6,5.092317572829544
e4 e5 Nf3 Nc6 Bc4 a6 d4 exd4 Nxd4 Nxd4,5.091847684432025
d4 d5 c4 c6 Nc3 Nf6 e3 Bf5 cxd5 cxd5,5.091780049801584
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 d6,5.091716275107035
e4 e5 Nf3 d6 d4 Nd7 Bc4 c6 dxe5 dxe5,5.091567549618543
d4 d5 c4 c6 Nc3 e6 Nf3 f5 Bg5 Be7,5.0912588944450725
e4 e5 d4 exd4 Nf3 Nc6 c3 dxc3 Bc4 Bc5,5.090870743544172
e4 e5 Nf3 Nc6 d4 d6 dxe5 Nxe5 Nxe5 dxe5,5.090834583973117
d4 d5 e3 e6 Nf3 c5 dxc5 Bxc5 a3 Nc6,5.0907571995887455
d4 d5 e3 Nc6 c4 e5 cxd5 Qxd5 Nc3 Qa5,5.090706665616563
e4 e5 Nf3 Nc6 Nc3 Bb4 a3 Bxc3 dxc3 d6,5.090570932103178
e4 c6 Nf3 d5 exd5 cxd5 d4 a6 Nc3 Bg4,5.090479808575624
e4 e5 d4 d6 dxe5 Nc6 exd6 Bxd6 Nf3 Nge7,5.090380423942419
d4 d6 Nf3 Nf6 g3 g6 Bg2 Bg7 O-O O-O,5.090335104529123
e4 e5 f4 d5 exd5 e4 Nc3 Nf6 Bc4 Bb4,5.0899631524202045
e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Nf6 Bb5+ c6,5.089897647849306
e4 e6 d4 d5 exd5 exd5 Bd3 Nf6 Bg5 Be7,5.089862238709281
e4 d5 exd5 Nf6 d4 Nxd5 c4 Nb6 Nc3 g6,5.089719979411151
e4 c5 d4 cxd4 c3 Nc6 Nf3 dxc3 Nxc3 e6,5.089667388940895
e4 c6 Nf3 d5 exd5 cxd5 d4 Bg4 Bb5+ Nc6,5.089588324729037
e4 c5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 d3 Bg4,5.089480070250706
e4 e5 Nf3 Qf6 Bc4 Bc5 c3 d6 d4 Bb6,5.0893512080439125
e4 c5 d4 cxd4 c3 dxc3 Nxc3 d6 Nf3 e6,5.0891250638204335
e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Nf6 Bb5 Nxe4,5.088770222785647
d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 a3 Bg4,5.088320225447046
e4 e5 f4 exf4 Nf3 Bc5 Bc4 Nf6 d4 Bb6,5.088307370117474
e4 c5 Nf3 Nc6 Be2 e6 O-O d5 exd5 exd5,5.0881768538137315
e4 e5 Nf3 d6 Bc4 Nd7 d4 c6 dxe5 dxe5,5.088152706021165
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nf3 a6,5.088090486231021
e4 e5 Bc4 Nf6 Nf3 d5 exd5 Nxd5 Nxe5 f6,5.088090222150609
e4 c5 Nf3 a6 d4 cxd4 Nxd4 e5 Nf3 Nc6,5.088070314596553
e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 Nf6 f3 e6,5.088054277187615
e4 c5 f4 d6 Nf3 Nf6 d3 g6 Be2 Bg7,5.087686972450812
d4 d6 e3 Nf6 f4 g6 Nf3 Bg7 Bd3 O-O,5.0876739602982255
e4 e6 d4 d5 exd5 exd5 Bd3 Nf6 h3 Be7,5.087639982800185
e4 e5 Bc4 Nf6 Nf3 d5 exd5 Nxd5 Nxe5 Be6,5.0867388825719235
e4 e6 d4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Bb4,5.086147143263058
e4 c5 Nf3 d6 Bc4 Bg4 h3 Bxf3 Qxf3 Nf6,5.0861141255787
e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bc5 Ng5 Nh6,5.086097151002696
e4 c5 Nf3 e6 c3 d5 exd5 Qxd5 d4 cxd4,5.086061085502766
e4 e6 d4 c5 Nf3 cxd4 Nxd4 Nc6 Nxc6 bxc6,5.086036838440562
d4 d5 Nf3 Nc6 g3 Bg4 Bg2 Bxf3 Bxf3 e6,5.0859956587999955
e4 c6 Bc4 d5 exd5 cxd5 Bb3 e6 d4 Nf6,5.0859351978203575
d4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O O-O d5,5.0857906190958895
e4 c5 Nf3 Nc6 Nc3 d6 Bb5 Bd7 Bxc6 Bxc6,5.085766483992959
e4 e5 d4 d6 dxe5 dxe5 Qxd8+ Kxd8 Nf3 Nc6,5.085761215012836
e4 e5 Nf3 Nc6 Bc4 Bc5 d4 exd4 Ng5 Nh6,5.085313834591586
e4 e5 Nf3 d6 c3 Bg4 Be2 Bxf3 Bxf3 Nf6,5.085153887809017
e4 e5 Nf3 Nc6 c3 d5 exd5 Qxd5 d3 Bg4,5.085071055102286
e4 c6 Nf3 d5 Nc3 d4 Ne2 c5 c3 dxc3,5.084987663758248
e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 a6 Nf3 Nf6,5.0848850011801305
d4 d5 Nc3 Nf6 Bf4 e6 Nb5 Bd6 Qd2 Bxf4,5.084844716985144
e4 e6 Nf3 c5 d4 cxd4 Nxd4 Nc6 Nxc6 bxc6,5.084772455724902
d4 Nf6 e3 g6 f4 Bg7 Nf3 O-O Bd3 d6,5.084573985568233
e4 e5 Qh5 Nc6 Bc4 Qe7 d3 Nf6 Qf3 d6,5.084449123683693
d4 d5 e3 e6 Bd3 Nf6 Nd2 Bd6 f4 O-O,5.084410783449196
e4 e5 Nf3 Nc6 Bc4 Nd4 Nxd4 exd4 d3 c6,5.084177777044304
e4 c5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d4 cxd4,5.084123485967255
d4 d5 c4 c6 cxd5 cxd5 Nc3 e6 Bf4 Nc6,5.084103704122403
e4 e5 Nf3 d6 h3 f5 exf5 Bxf5 Bc4 Nf6,5.083949383269296
e4 c5 Nf3 g6 Bc4 Bg7 d4 cxd4 Nxd4 Nc6,5.083836556562433
d4 d5 c4 dxc4 Nc3 e6 e4 Bb4 Bxc4 Nc6,5.08383197537041
e4 e5 f4 exf4 Nf3 Nc6 d4 d5 e5 Bg4,5.083808160111503
d4 d5 c4 dxc4 e4 e6 Bxc4 Nf6 e5 Nd5,5.083576249072751
e4 e5 Nf3 Nf6 Bc4 d5 exd5 Nxd5 Nxe5 Be6,5.083575427206369
e4 c6 f4 d5 e5 Bf5 d4 e6 Nf3 a6,5.0835377768296475
e4 e6 d4 c5 c3 cxd4 cxd4 Nc6 Nf3 Bb4+,5.083350713242812
e3 d5 c3 e5 d4 e4 c4 c6 Qb3 Nf6,5.083272334872813
d4 d5 c4 dxc4 Nc3 e6 e4 Nc6 d5 exd5,5.083180349843033
e4 e5 d4 exd4 c3 dxc3 Nf3 cxb2 Bxb2 Nf6,5.082894310061288
e4 e5 d4 Nc6 Nf3 d6 dxe5 Nxe5 Nxe5 dxe5,5.082814521194241
e4 c5 d4 cxd4 Nf3 Nc6 Nxd4 e6 Nxc6 bxc6,5.082532495471876
e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 Bf4 Bg4,5.081822088044761
d4 d5 c4 Nf6 Nc3 dxc4 e4 Bg4 f3 Bd7,5.081479959375916
e3 e5 d4 d6 dxe5 dxe5 Qxd8+ Kxd8 Nf3 Nc6,5.081467058719333
e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6,5.081278016997718
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 Nxe5 Nf6,5.081175117265674
e4 e6 d4 d5 e5 c5 c3 Qb6 Nf3 cxd4,5.081101186451902
e4 Nc6 d4 d5 e5 Bf5 c3 f6 f4 e6,5.080968764222589
e4 c5 Nf3 e6 c3 d5 exd5 exd5 d4 c4,5.080344915839785
d4 Nf6 c4 g6 Nc3 Bg7 g3 d6 Bg2 O-O,5.080258714393177
d4 d5 c4 e5 dxe5 d4 a3 Nc6 Nf3 Bg4,5.080151848324645
e4 e5 Nf3 d6 d4 Nd7 dxe5 dxe5 Bc4 c6,5.079875863969348
d4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O O-O d6,5.0797117827496745
e4 e5 Nf3 d5 exd5 Qxd5 Nc3 Qe6 Bb5+ Nc6,5.079632448314853
e4 e5 Nf3 d6 d4 exd4 Nxd4 Ne7 Nc3 Nbc6,5.079461912437313
e4 c6 d4 d5 exd5 cxd5 Bd3 Nf6 c3 Bg4,5.079458309599003
e4 e5 Nf3 Nc6 Bb5 Bc5 O-O d6 h3 Bd7,5.079389206295872
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Be3 Qc7,5.079321918991702
e4 e5 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+,5.07927752105698
e4 c5 d4 cxd4 c3 d3 Nf3 Nc6 Bxd3 d6,5.079176286849202
e4 e6 Bc4 d5 exd5 exd5 Bb3 Nf6 d4 h6,5.07880002770374
d4 d5 c4 c6 Nc3 e6 cxd5 cxd5 Nf3 a6,5.078766355610934
e4 e5 Nf3 Bc5 Bc4 d6 d4 exd4 Nxd4 Qf6,5.078649322945783
c4 e5 Nc3 Bc5 e3 Nf6 d4 exd4 exd4 Bb4,5.07857696516524
Nf3 Nf6 d4 g6 g3 Bg7 Bg2 O-O O-O d6,5.078299404680909
e4 d6 d4 Nf6 Nc3 g6 Bg5 h6 Bh4 Bg7,5.0782740149890335
e4 c6 Nf3 d5 exd5 cxd5 d4 Bg4 c3 e6,5.078172659992422
e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 Nxd4 Qf6,5.078045450540779
e4 c5 d4 cxd4 Qxd4 Nc6 Qe3 e5 Be2 Nf6,5.078015461038333
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 O-O Be7,5.077617006967753
e4 c6 d4 d5 Bd3 dxe4 Bxe4 Nf6 Nc3 Nxe4,5.077307059682956
b3 c6 Bb2 d5 e3 Nf6 Nf3 g6 d4 Bg7,5.077157403949047
e4 e6 Nf3 d5 exd5 Qxd5 Nc3 Qd8 d4 Bb4,5.077008242688625
e4 e5 Nf3 Nc6 Bb5 Bc5 c3 Nge7 d4 exd4,5.0768064289594825
e4 e5 f4 exf4 Nf3 Nf6 e5 Nh5 d4 d5,5.076774037678704
e4 e5 Bc4 Nf6 Nc3 Bb4 d3 Bxc3+ bxc3 d5,5.076723024821972
d4 d6 c4 Nf6 Nc3 g6 g3 Bg7 Bg2 O-O,5.076663719152034
e4 c5 Nf3 f5 exf5 Nf6 d4 d5 dxc5 Bxf5,5.076622586943027
e4 d6 d4 c6 c4 Nf6 Nc3 Qa5 Bd2 Qb6,5.076600853596496
e4 e6 Nf3 d5 exd5 exd5 d3 Nf6 Be2 Be7,5.076516851640472
e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 Qe7 Bxf7+ Kd8,5.076477153647489
e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Nf6 f3 Bc5,5.07640120340732
d4 d5 c4 e5 Nc3 exd4 Qxd4 Nc6 Qd1 Be6,5.076338529864608
e4 e5 Nf3 Nc6 c3 Nf6 Qc2 Bc5 b4 Bb6,5.0763091956270525
d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 Bd2 Bg4,5.0762662580158615
e4 c5 Nf3 d5 exd5 Qxd5 Nc3 Qd8 Bc4 e6,5.0761690831893125
e4 e5 Nf3 d6 c3 g6 d4 exd4 cxd4 Bg7,5.076065144901563
e4 c5 Nf3 Nc6 Bc4 g6 d4 cxd4 Nxd4 Bg7,5.075794533690632
e4 d5 exd5 Qxd5 Nf3 Qd8 Be2 Nf6 O-O e6,5.075644893158146
d4 d5 c4 dxc4 Nc3 e6 e4 Bb4 Qa4+ Nc6,5.075602980928156
e4 e5 Nc3 Nc6 f4 exf4 Nf3 Bc5 d4 Bb4,5.075590098965753
d4 d5 c4 Nf6 cxd5 Nxd5 e4 Nf6 Nc3 Bg4,5.075489462744011
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Bc5 O-O d6,5.075463147435768
d4 c6 e3 d5 Nf3 Nf6 c4 Bg4 cxd5 Bxf3,5.075371372591451
d4 Nf6 c4 c5 d5 b5 cxb5 a6 Nc3 axb5,5.074911379836475
e4 e5 d4 d5 dxe5 dxe4 Qxd8+ Kxd8 Nc3 Nc6,5.07456101851897
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 h3 Nf6,5.074278962137342
e4 d5 exd5 Qxd5 Nc3 Qd8 d4 e6 Nf3 h6,5.0742186389568396
