word,entropy
pimas,3.107432305996073
bouns,3.107382218486456
qadis,3.107316909163534
basic,3.107274819048501
gyals,3.1071936498299007
paoli,3.1071433588966415
birch,3.1071424317115
oohed,3.1071333469967453
hoord,3.107070778125168
lubed,3.1069696322609675
faded,3.1069550210824457
biome,3.106796354777669
boyar,3.1067463662128256
drack,3.106604443677576
cuzes,3.106459049060591
shaws,3.106411040819041
knurs,3.1063488812883464
fakie,3.1062947779276424
longa,3.106265798732008
sulci,3.106221929637926
orpin,3.1061083895425656
uhlan,3.1059460696396908
prima,3.10592130769216
yorks,3.105899548760647
mitts,3.105891179305796
breme,3.1056936814411977
glout,3.1056714598764903
danio,3.105652911588075
quits,3.105562251897089
clams,3.1054970585348434
dogan,3.105496202123872
calls,3.1053849583706965
epopt,3.105383822863874
eigne,3.1053714835786717
cutin,3.1053591061428043
soots,3.10509429417497
nurrs,3.1050895562459946
wembs,3.104829386120574
morra,3.10476046937928
twang,3.1046703470467722
faxed,3.10459745826768
maxed,3.1043918451110746
calms,3.1039887980303384
stomp,3.1039774056680103
medle,3.1038851690757907
weeps,3.1038441845344753
ahing,3.103614880580515
neese,3.103383369332545
breem,3.1033080139985505
ogeed,3.1031791638349686
smoor,3.1031561987429668
swees,3.103146831280905
vairy,3.102885293716045
javel,3.1026676545396494
gapos,3.1026624319264706
lusty,3.1026293431299767
bitts,3.102359705082931
reggo,3.1023503236973964
river,3.1022757476430147
ankhs,3.102164496635713
raspy,3.101975657088072
solon,3.101881706395843
jarps,3.101816740627202
jaunt,3.1016560741100236
shock,3.101625978342315
kyats,3.1014321579543394
vowed,3.1014094411392934
drums,3.1013635046206427
koker,3.10133705156258
edger,3.1011392580038497
bloke,3.100858400651097
ducts,3.1007665528400814
nexus,3.100655479678724
apnea,3.100492975302981
tatts,3.1004577985518917
leaze,3.1004130842917452
lousy,3.1002546471622634
panty,3.100170863417954
swift,3.0999391757594768
aviso,3.0999121479349
fonds,3.099779313027349
pooed,3.099638119952628
unarm,3.0992351525607
toxin,3.099226125152254
sorry,3.0992075261268863
roary,3.098987062749875
rugal,3.098957734961932
moyas,3.098786555015357
aiyee,3.0986990972619037
banty,3.098674716161778
equal,3.098553763160983
mauds,3.098372830587649
rifty,3.0983476560751875
cunit,3.0982759065370606
vitex,3.0981606056902034
lurks,3.098105681102153
idled,3.0980937689927757
gauds,3.097994435786154
deems,3.0979441371050433
yowed,3.097893181443306
hoxed,3.097770547238876
tupek,3.097734896657564
bachs,3.0976181196975197
sooty,3.0975234218223613
yelps,3.0975087437730084
gaita,3.0973688766618257
linns,3.0973249869125494
morph,3.0973084248685043
haufs,3.0971611078073993
assez,3.097068039541864
lemed,3.097060320519259
inned,3.0970201576841228
sozin,3.096862454450808
purda,3.096764100380791
sloyd,3.096738167265205
stunk,3.0967359655715327
gists,3.0966743315951075
nixed,3.096616651591869
boost,3.096585289972035
grebe,3.0964152749571054
glove,3.096384789316817
video,3.0963580459721647
spoor,3.0962978198541653
chops,3.096239144612241
manty,3.0962293316822422
nazis,3.0962222983284913
weamb,3.0961978933127217
porny,3.0961656211124526
hills,3.096093614701173
herry,3.0959690075806474
jiaos,3.095833439822831
ikons,3.0957374828552178
aargh,3.0957368317176797
cauld,3.095634262313955
deere,3.095608880278009
culti,3.095606881116361
psoai,3.0954834027703564
stots,3.095442103997761
premy,3.0952389615425884
delph,3.0947194236341558
ortho,3.0942759124091856
cided,3.0940833675830244
raupo,3.094011405847487
drugs,3.0939294223890816
tryst,3.0937296490615496
foots,3.0936947350620523
taiga,3.0936314223939427
zesty,3.0935467679346527
mobie,3.093544936496429
tenty,3.0934401092361012
firks,3.0934367990970917
debag,3.0933755535244147
glams,3.0931328195354335
tubal,3.093083413075676
typos,3.0930309308192063
awork,3.09303067150337
elmen,3.0929341882284183
shtum,3.092894942371521
heben,3.0928316892377676
ducat,3.0928089056515344
upled,3.0927564118129034
grown,3.092736787303396
tsubo,3.0927331194233014
glede,3.092553482912262
syped,3.0922352254285026
blebs,3.092232089168165
umbre,3.0922311771109885
eensy,3.091984908575026
conia,3.0919498545786026
fouth,3.09188663974711
nicht,3.0916913911811785
ronin,3.091683138386381
niton,3.0916701983649175
nopal,3.0916107876315966
tangy,3.091280831944886
tacan,3.091279822683185
impel,3.091184019511461
sandy,3.091169147134003
heave,3.0911612163477056
urger,3.091037609530189
dogey,3.090869239485285
yourn,3.0908540776315636
smirk,3.0907986815024855
musse,3.0905538181763874
hansa,3.0904738902554545
medic,3.0903428345255284
rooks,3.0902927417793182
necks,3.090031779103476
brisk,3.0899374816461807
dreer,3.0898508274320737
prank,3.0898034786392374
ileum,3.089702434564217
coupe,3.089559501434643
blain,3.089523577597478
glory,3.0895198700540565
puhas,3.089511088207527
tacit,3.089490388486482
kelty,3.0893528327422177
saims,3.089337386556443
binge,3.0892102831837596
adoze,3.089186122957449
glike,3.0889348780485726
aural,3.088721253602448
apism,3.0885850824916674
hello,3.0884779486868137
dicht,3.088371308834095
guyse,3.0883558458213143
doucs,3.0881822935995333
mooed,3.088173614303361
upran,3.0880718188570406
sixth,3.0879879700965147
skell,3.087963177051748
nervy,3.087779471211448
pukes,3.0876280529751776
baize,3.0876116642647484
smarm,3.0875826294334847
gland,3.0875216193175503
thawy,3.0875062893056806
gerbe,3.0873370785155365
rejig,3.0872461993903206
pengo,3.0872428998661063
souls,3.0871802403804076
booed,3.0870300039544087
pagri,3.086905142833773
sawah,3.0868765753160265
bawls,3.086873838857842
dynel,3.08679388444812
maize,3.086683211581262
typed,3.086515705352611
budas,3.0862008862917354
glass,3.0860177072371155
gourd,3.085932982308353
vasts,3.0858803227348615
washy,3.085729155138259
wyled,3.085696886000492
cymae,3.085515923708486
fyces,3.085515398604864
newly,3.085389433569058
gifts,3.0851903937062732
poind,3.085175628612915
hiois,3.085148693231045
simul,3.0851441056437645
sabra,3.08510413863628
fugle,3.0848455573147184
acyls,3.084758931909975
tofts,3.0847432179493146
tipsy,3.084621142426288
savoy,3.08453170772182
bowat,3.084503127864275
inked,3.084424889340799
chiao,3.0841572763391354
yogas,3.0841445714730824
tokay,3.084099825399808
binal,3.0840735505471635
orgia,3.083614958681161
minge,3.083512616501958
reded,3.0834581199065143
evade,3.0832983734957873
objet,3.0831876743971667
elope,3.0830247169881755
rayas,3.082732526746043
obias,3.0826036512824544
getup,3.0825964389776233
hyper,3.082578833540151
garbo,3.0825581002429336
cozed,3.0824916880193007
mists,3.0824875138181733
bedad,3.0824765769224802
walls,3.0823980912607114
howbe,3.0821911516126104
koura,3.0821806560071257
indue,3.082025919589633
heavy,3.081882879237333
newed,3.0818279541919673
wavey,3.081751697397985
topos,3.0815771975953656
ulyie,3.081414594988582
tophi,3.0812904605163145
sorgo,3.081082253492835
pawls,3.080934322107549
kuias,3.0808602497283593
cnida,3.0807676580303553
femes,3.0806972133447874
hewed,3.0806498313545303
tatou,3.0806189137834017
align,3.0806048628258456
piece,3.080443373670341
ahuru,3.0803783956358193
kiths,3.0803622528350583
luach,3.0803185511457594
doxie,3.0803052830758677
remix,3.080188280024632
maiks,3.08017320465709
catch,3.0799609738870672
berme,3.079864390390742
kelps,3.079831327049755
quean,3.0796977295825183
sedes,3.0793775641572267
minds,3.079361625015766
regur,3.079306658880412
paiks,3.0792916428600714
fazed,3.0791308809601414
bimas,3.078627587822146
kikes,3.0786102622546596
veiny,3.0785743758305717
harpy,3.078528033265313
whelk,3.0782909354886234
derby,3.078166555897142
gotch,3.078048668847997
blaze,3.078019799721231
final,3.078006098567848
mazed,3.077910081968655
oumas,3.07787981623397
eyrir,3.077861436877215
crudo,3.0778096765892573
japed,3.077808185107424
witch,3.0774023631747336
wordy,3.077368158931085
decoy,3.077341779080771
curio,3.0773026703720947
korma,3.077200239361849
links,3.076884755403972
oasis,3.076698982404089
furca,3.0766806193176053
saddo,3.0766379035009987
expos,3.076244340389021
tulpa,3.0762347704853474
krewe,3.076114654402217
silds,3.0757864547580005
becap,3.07569963634436
sigma,3.0756416698947553
casco,3.0755929898830363
gazed,3.07557350606002
brown,3.0753638438397046
swang,3.075355827354505
stowp,3.075348507065994
dempt,3.075283555964417
nighs,3.075049295734257
bonds,3.0749411918413165
knuts,3.0748809947272715
flags,3.0748371625940107
puker,3.074787046156926
divos,3.074632743606778
snack,3.0745869617260664
potch,3.0744418561629576
buses,3.074438932067668
vasty,3.0742822178852425
quena,3.0741797821088452
ingot,3.0741612359004984
gavot,3.074007891864268
holos,3.073870472422848
mochs,3.0737882286697906
dools,3.0737425453820877
kenaf,3.0736323410111424
gowls,3.073388955888366
jarul,3.073301694956541
upend,3.0732622654919033
scopa,3.0732266314629393
wrack,3.073082458642362
bydes,3.0729630318262178
knish,3.0728454442556767
tally,3.0728363758846724
sauna,3.072772189347531
linac,3.072755958293519
solum,3.072739937653357
bugle,3.072606361723392
rebuy,3.0724457225681676
helix,3.0723724887796644
micos,3.072344185210778
cakey,3.0722769979780677
swoun,3.0721776219775485
katas,3.0720094376653337
atopy,3.071994816519629
tuath,3.071513241152307
cusec,3.071506627308722
canns,3.0714568681615173
hexer,3.071334029433815
cesse,3.071233409841352
brogh,3.0709763724915127
hapus,3.070908272298892
sinhs,3.070489166814802
fawns,3.070418532191746
pened,3.0703895472831744
rumal,3.070341377770037
vogie,3.0703138844909943
repeg,3.0701774229019105
droid,3.070050802886951
murex,3.069981664376811
epoch,3.069935076500153
jiver,3.06977141860121
snods,3.069528635164905
ickle,3.069527307521854
corno,3.0693955964171282
walks,3.0691237932958524
scall,3.068906839041065
pioye,3.0688950859178594
pawns,3.068881290048221
dunsh,3.068871533287647
scans,3.068839652495997
netty,3.068551163571215
cowal,3.0683620851473683
laugh,3.0683572413669546
koros,3.0682740774750203
fonda,3.0682125324315317
bandh,3.068132068556745
epode,3.068049473059588
unrid,3.067928327096133
frisk,3.067886023102002
logia,3.067851231268526
thuya,3.0678084016544704
scapi,3.0677830772919807
redub,3.0677060389857687
brank,3.067555598027761
pixel,3.067541786943089
smews,3.067427278450616
rukhs,3.06738911530044
jarta,3.067329917673023
mitis,3.0672889542129487
elogy,3.067018704989125
fritz,3.066945686936093
moved,3.0669133820636003
basho,3.066876135777641
aloud,3.066833289966007
tunic,3.066827172469504
tweet,3.0667968042801195
shtup,3.0667934208610164
fasci,3.066644143351341
bokeh,3.066571091435076
dhikr,3.0665435549342304
honor,3.06623717243496
shams,3.0659869187252746
sweep,3.065849405122982
mayos,3.0657716790922684
binds,3.0655676393846107
nasal,3.0655454022325803
chang,3.0655343082414737
diced,3.0655264724379925
gaily,3.065332973494005
voila,3.065280304284585
snool,3.065196156435594
busti,3.0651466958547475
unapt,3.0651395562912116
jells,3.0651107745928616
claps,3.0650629665233167
germy,3.065001162911424
kiley,3.0647859562858817
melik,3.0647742518283057
lapje,3.0647531784022415
divot,3.0647175723601148
undos,3.064620784850901
synth,3.064591132544715
embus,3.0644277030918095
alcid,3.0643404870678888
coady,3.0643330926208723
comal,3.0642850927717067
recce,3.064077989848913
urman,3.0640554753715836
plush,3.06391900710588
scowl,3.063792241752962
akela,3.063690293814519
calps,3.063671068474088
rural,3.063599239575973
outro,3.063595337438997
mawns,3.0635088078629766
blags,3.0634669557576557
biogs,3.063178405263401
pulis,3.06314291284423
wring,3.0630023107982938
beery,3.0625046802823346
cryer,3.0624597488947836
jarks,3.0624470805953004
frank,3.0624221228339565
peery,3.062302926479149
botch,3.0622966865160364
wowed,3.062271303851862
spawl,3.0622268351564483
smaik,3.0621716384290356
aptly,3.062138526018267
awarn,3.0620614441884624
dashy,3.062025038072482
fitts,3.0618690299597193
surds,3.0617786053118468
misty,3.0617525515743904
linch,3.0616908217962155
bruin,3.061522088858529
nolos,3.06145345382508
kanae,3.0614217889873294
midge,3.0613370720722974
adbot,3.0613093092144665
drubs,3.0612742622334426
oozes,3.0612593995278465
pasta,3.0609920673694067
orgic,3.0609700665629
rabic,3.0609375087426143
skeed,3.0607443009013187
nomad,3.060707359967108
drool,3.0604842561951866
bukes,3.0604004007985197
angry,3.0602471638564595
henge,3.0600472589896692
skits,3.059895088443785
inorb,3.0598932696079872
grosz,3.0597008118858833
adage,3.059639655383892
demic,3.05943138949291
bland,3.059115540688863
bonus,3.0590502455314112
libel,3.058919284332522
illth,3.058915717946407
chirk,3.0588119387097716
livor,3.0587544706554537
roric,3.0586872711477717
domal,3.058535355506231
batik,3.058428571409215
emong,3.058245167355178
buyer,3.058227810183672
grigs,3.058145827335017
deuce,3.0579471476461997
zoeae,3.0579063534751896
given,3.0579039812388085
lapin,3.05786182152921
paisa,3.057667353845517
odism,3.0575612285758043
danks,3.0574563783177013
twank,3.057393433426453
copal,3.057230505792864
bauds,3.057170861562124
yagis,3.0569989498790022
coala,3.0569600877358245
boaks,3.0569311278755245
boyed,3.056857464954116
nauch,3.0565690773351215
ulvas,3.0565409100329664
unsex,3.0565181462498945
pilus,3.056398851892522
wizen,3.0562476288581397
clows,3.0562387914066917
gynie,3.0562097430307187
currs,3.0561498334760095
pangs,3.0561173455044504
slags,3.056081282138001
demoi,3.0559738823788143
talky,3.055898744047149
gurge,3.055798829789073
scurs,3.0557513061475112
reede,3.0556351259696743
keeno,3.055603095523605
swash,3.0556007758187227
bawns,3.0555601433473716
flory,3.055554028074269
bunce,3.0554244244575433
blush,3.0553840053769497
algid,3.0550567744593393
deeps,3.054488388428165
colls,3.0543880143541964
lound,3.054381938068937
syces,3.0540548016821925
opahs,3.054028752905578
sambo,3.0539303284445096
anglo,3.053857614506262
speck,3.0538523723987083
misdo,3.053805891314885
fists,3.0537975794717003
revue,3.0536834861029467
homey,3.053667165381753
mened,3.0534279765939734
downa,3.0527930729660246
borax,3.052418190158761
mamie,3.0523732054307566
codec,3.052169844639044
squeg,3.0521270799285585
sifts,3.052038383199658
weete,3.0519337443618118
allel,3.0514812590479807
punce,3.051431373148874
crusy,3.0513206611234356
yirrs,3.0512584080294163
reccy,3.051204940934986
cools,3.0509564014177246
viver,3.050941237416122
login,3.050934642343051
hykes,3.0507398754940622
bahut,3.0505072705052165
eched,3.0505026425286967
girly,3.0501383101049826
bolus,3.049989619008712
namus,3.0498275446834335
saiga,3.04956825764098
codex,3.049568059302706
mirly,3.04940731778314
graal,3.049342338937987
izard,3.049267801132082
shuls,3.0491302179821687
abcee,3.0490783981830125
parvo,3.049052927138013
luaus,3.049013991114433
mudra,3.0486608726794744
aulas,3.0486443408933113
cleep,3.0485488061422696
musth,3.0485294416422892
muton,3.048479953217103
sofas,3.0484688915821625
ycled,3.0484424757349187
nicad,3.0483238855231036
galls,3.0482853733247812
proll,3.048029476170369
poked,3.0479448139228444
axmen,3.0478163300440433
gnaws,3.0477224743134474
dings,3.0475141342257643
joram,3.047400024616057
stivy,3.04737242665625
calfs,3.0473481992905938
apace,3.0473242966640224
humas,3.047315915715308
simas,3.04707453723784
cowan,3.0470040081007443
rangy,3.0469630112764485
gadge,3.0466536236989215
soyas,3.0466526319936746
basta,3.0466520648559126
pioys,3.0466035639253923
pavis,3.046414451823885
palsy,3.046342040080607
micro,3.0462861922486475
motif,3.0462686149283638
runch,3.046266639294035
pansy,3.046227137913013
swami,3.0461777394471397
yokel,3.045934775818387
unsod,3.045820684435959
proud,3.04581166760776
sebum,3.045732152199783
gived,3.0456947933168648
barro,3.045512260662886
dolci,3.045332475112622
chalk,3.0452484048875648
dolls,3.0452333989233944
bourd,3.0451358678676046
cocas,3.0450389782083733
gotta,3.0449892239718555
arrow,3.044929994732289
maror,3.044867160279473
desse,3.0448438692468605
clays,3.0448233947494647
refix,3.0448230537594774
mayor,3.0447548474786856
fidge,3.044710444930491
dumas,3.0446736239103225
payor,3.044583044231897
tipis,3.0442341644153217
baghs,3.044206965659748
attic,3.044109282126948
loups,3.0440952657262965
award,3.0439777166740902
crool,3.043909334688841
kulas,3.043802636264884
ebony,3.043792358529554
wryer,3.0437447425727786
prong,3.043667503725662
pyran,3.04365071861881
puton,3.0435714698566922
banco,3.0435055835140497
dopey,3.0434735384095433
gluey,3.0434222197004086
oncus,3.0433934084431185
nadas,3.0433741124065308
clops,3.0432726773518137
mardy,3.0432507566461964
spang,3.043180464120133
diwan,3.043088849625495
folia,3.042769389727944
ligan,3.0427662894405754
pirog,3.0426803869635135
rotor,3.04262714929061
kagos,3.042543364357273
solus,3.0425133171447194
boxen,3.042447835599615
jelab,3.0422529858795064
furol,3.042193676156781
suing,3.042052359381267
tossy,3.041868118009667
wanks,3.0418288726242317
flout,3.041822426174421
karks,3.041760535287376
larky,3.04175995280466
scuts,3.041542035971323
gyans,3.041474770013754
bunde,3.04142053660925
nutsy,3.0412965074806806
sulfa,3.0409107495116663
calks,3.040851543544344
cooee,3.0406330461369344
gadje,3.040612959651202
gloms,3.0405406610816197
finds,3.040445587333842
platt,3.0403724074438867
lassu,3.0402543507000432
owche,3.0401272020384167
sujee,3.040031897360162
lycra,3.039999979994221
liana,3.039957532148533
boked,3.039752041682692
kaims,3.039727770897617
vimen,3.0394516122496174
oupas,3.0394468359982536
clipt,3.039443524585347
umber,3.039399460881872
fangs,3.039331860087189
viand,3.039320564252341
aroha,3.0392737794851032
kendo,3.039191249001019
farcy,3.039092545247951
trump,3.039049811217212
pluto,3.038977417357728
rally,3.0388732466448696
monty,3.0385187651324688
tweep,3.0384406635141885
frown,3.038380543964872
purty,3.0383727039770223
doily,3.038370677897697
dills,3.037818098856663
nevel,3.03779508988526
scyes,3.0377160856333183
pluot,3.037564637028884
ruana,3.0375439273850264
layin,3.037535325027701
blatt,3.037448686946938
fluey,3.0373287299699614
yelks,3.0373064636656437
gyral,3.0372782816351385
tulip,3.0372065307267575
futon,3.0371811357839604
kurre,3.0371608422433662
bogue,3.0371081676039626
notum,3.0370107827466506
alary,3.036959671624317
acari,3.0368185861996144
curbs,3.0367441625445277
bedel,3.036718934714283
ephod,3.0367186639057056
swans,3.036617592586959
fisty,3.0365912095047567
sorbo,3.0365208147156157
faiks,3.0364885357230875
chott,3.0363953762136235
lysin,3.036219065734033
chips,3.036216781444023
takhi,3.036136187658489
yodhs,3.0360786829328665
mavis,3.03607838273498
pyral,3.036070408233544
conto,3.036013637907987
eikon,3.0359128014247307
youth,3.0358668650096625
udder,3.035859221842602
piano,3.035653175609152
smash,3.0355923036062937
mitch,3.0355661681992743
flour,3.0355108088163574
farro,3.035445906876412
crura,3.0351569475070357
coons,3.0351322316006626
bardy,3.035113190637018
lubra,3.0350997212990607
ponty,3.035071037752121
tanty,3.0349955479319934
oshac,3.034662730092716
scala,3.034626099416206
ogams,3.0345663165661696
durrs,3.0344664075196457
lemma,3.0342645761073364
favor,3.034238276567069
alarm,3.0339914306755813
chirr,3.033928160569459
slaws,3.0339058699828683
conga,3.0338542114847256
dowed,3.0337293693963
undee,3.033637446905815
twiny,3.033432455206411
geeps,3.0333450511301034
pongs,3.0333123936626314
beamy,3.0332405680907315
blaws,3.033177732314149
elbow,3.0331415634761747
soaks,3.0331414896901685
loamy,3.033124505297128
spews,3.033051686109312
byrls,3.032878428598468
kneel,3.032835128648989
lieve,3.032829875206582
acais,3.0326820412778286
tinct,3.0326741464702827
poach,3.0325501845065372
briar,3.032413498533266
habus,3.0323798294628395
hakus,3.032375794781864
plasm,3.032275132444544
shaps,3.0322613609002613
koaps,3.032196725455526
weave,3.0320935384392356
onlay,3.0319306922292837
hawms,3.0319223779507056
urban,3.0318303816481333
burgs,3.031778077780712
bravo,3.031775034085961
blunt,3.031750166605758
pardy,3.0316786784392202
confs,3.0315958579094286
waltz,3.0312775306426554
gitch,3.0311698365383846
baisa,3.0310840425389562
dolor,3.030977786120912
upsey,3.030968625392683
bangs,3.0308771730738666
hacks,3.0308469007727035
risps,3.030793267525162
cloys,3.030770597419169
vatic,3.030725664991431
dipso,3.0305627353263214
cills,3.0304315756508475
johns,3.030320690964897
greek,3.030016174745001
quant,3.029980203832216
reiki,3.029973500968017
aguti,3.0299230872394567
flaws,3.0299013959471393
qursh,3.0297375908293795
cloze,3.029713885365778
whigs,3.0296461812223066
stoss,3.029612882480696
croon,3.02946873452251
whops,3.0294321737685985
reedy,3.029331158160696
kauri,3.029321366910127
knowe,3.0292199932961426
mangs,3.0291672765366013
zarfs,3.0290903704207794
cacti,3.029011800228902
greve,3.028994624139469
flics,3.0289861192617296
gnarr,3.0289223832431706
edema,3.0289180191549865
algin,3.0288200533085003
capex,3.028797037397766
ticca,3.0286512393269254
damme,3.028615991391449
knave,3.0284854809609407
eques,3.028481234077224
gamey,3.028479533884369
toots,3.028394131367612
nicol,3.0282747919126973
fauve,3.0282552426784353
amiss,3.0280805107425053
sampi,3.0279045662608475
piked,3.027805635149766
toyos,3.0275898212959658
glows,3.0275508134187206
bluey,3.0272418442106814
error,3.0272231172583735
seeds,3.0272004749705945
miasm,3.027199721571804
yawls,3.02711287676775
flush,3.0270503794333687
cozie,3.026843887878119
odeon,3.0268156631634144
ficos,3.0265361231039822
ydred,3.0264160925266004
dizen,3.026374693005635
muxes,3.026244075923017
didos,3.026173340948989
infos,3.026127338774541
punto,3.0258767596757266
anigh,3.025727306072348
mbira,3.0256846965283746
pikas,3.025638680402893
ditto,3.025204789998494
bosun,3.0250139423600118
rahui,3.024953763889101
yedes,3.0248598842924177
preve,3.0248543433519353
pilei,3.0248409656440307
unbed,3.024464817794691
celeb,3.024244087226309
pitch,3.0241135216672665
ulnad,3.024052355338697
verge,3.024003075912862
xrays,3.023646945737798
invar,3.0235788197287925
focal,3.023142398650054
blive,3.023126103716237
picot,3.023038173292028
nomen,3.022842288313417
korun,3.0228383689238467
doona,3.0227160450121313
gloss,3.0227033497161857
glume,3.022577768410724
parki,3.022516394467115
slick,3.022472172818775
misch,3.022364032463419
wolfs,3.0220194798336815
slush,3.021962998680522
emerg,3.0218933500341194
whims,3.0218389749135777
redye,3.0216739684207985
schwa,3.021634298876834
jural,3.021626627849735
sowls,3.021249537595364
frugs,3.021216787199851
tassa,3.021174624988166
blogs,3.0208641755042387
tamal,3.020835987952446
psalm,3.020759260200896
reffo,3.0206538048736538
dight,3.0206419463359984
elemi,3.020611375092921
bitch,3.020604446647668
unity,3.020484702848118
curfs,3.0204580707606468
moyls,3.0204298633856768
mauve,3.02032200546403
wawls,3.0202001825359623
murid,3.0200025884770776
azoth,3.019985932277036
dolma,3.0196336835680464
tushy,3.0196192810881612
fitly,3.0195461324543573
synod,3.01949421777626
marri,3.0194941231135886
polje,3.0194034991931353
bouge,3.0193947713604468
vicar,3.0193682051014847
donor,3.0192995093914705
donga,3.0192343613775687
triff,3.019223233050769
spawn,3.019199672449857
imped,3.0190492872984493
twill,3.0189879299842737
nappe,3.0189407129540973
obole,3.0185721284789535
elfed,3.0184376871149436
vaded,3.0178808506768555
grype,3.017727723292961
movie,3.0177086680133143
odyls,3.017649471811224
flogs,3.0176335665704013
suhur,3.0175266123079503
munis,3.0173702069825477
idola,3.0173513277640938
putid,3.0173242886232967
smees,3.0171000039343174
ackee,3.0170649682282935
manat,3.016972537572305
hound,3.016971297351048
gusli,3.016853766328512
tawai,3.01661856312139
haram,3.0165568551147532
donsy,3.0165513801155073
cyton,3.0164346883568203
makos,3.016426077165452
perve,3.016372604749711
sobas,3.0163166424857595
spewy,3.0161710544144573
yacht,3.016082554176537
palms,3.0159988600680143
chocs,3.0158780834079657
grrls,3.015740708566927
beedi,3.015627565256628
naiad,3.0156221970293142
fowls,3.0155860050372003
snood,3.0155819375015707
fusil,3.0154686603283176
clips,3.0153854442069528
caums,3.0153623032448102
makis,3.0150476217160027
friar,3.0149892045358127
wexes,3.0149166789246125
chibs,3.014900548683171
tanky,3.0148385199603
gowns,3.0147409616744185
liman,3.0146958005943527
hatch,3.0144216725848074
jowed,3.0143803981633184
mongs,3.014296088744444
bitou,3.014241028475025
grill,3.0141464829885525
hoing,3.014067463592804
semes,3.0139069735233655
showy,3.0138915336406225
poynt,3.0136937421262844
simba,3.0136896412470175
powns,3.0136651426017824
sumac,3.013584635526067
dekes,3.0135696407313874
wools,3.0134462783845093
xerox,3.0133102577932322
snafu,3.013284963610289
weeks,3.013233763219273
slogs,3.013213011136434
inula,3.0131857963954225
ardri,3.0131699611196625
derry,3.0130186678004103
yirks,3.0128766126357847
peyse,3.012778259569558
unfed,3.0127469798216997
night,3.012573551963051
krang,3.0121606318755125
mulsh,3.012160067972732
skirr,3.0119273892249656
schul,3.011877918619206
balms,3.0118573982897487
cubed,3.011857264489799
gobis,3.0118210759004094
nould,3.011683740454244
argal,3.0116562931996116
clang,3.0115486034717627
knaur,3.0115443117436693
aspic,3.0114000955150684
ylike,3.011102181650772
upjet,3.011019597811217
bible,3.010995680734553
hynde,3.010982534438342
clift,3.010977414664068
breve,3.010877131154065
ryked,3.010774389302783
mashy,3.0107353052426724
guiro,3.010226884339433
snags,3.010138704542928
raffs,3.0101224377966753
tifts,3.0101157759310087
radix,3.010018042596434
lobus,3.0097459374285123
hogan,3.0097424383189684
wanly,3.0097087889151495
senvy,3.0096044730245417
rushy,3.0095336330399483
minus,3.0095257700461397
blams,3.009341712467857
grana,3.009287822813657
eject,3.0091591233163464
conns,3.008809389675262
whity,3.00872362642412
drink,3.0087052362876463
flams,3.008585616288735
beeps,3.0085007316959747
noups,3.008267123799527
slojd,3.0081443923638416
pekin,3.00810179743679
burin,3.0079526384282604
purin,3.0078708626628035
radii,3.0074591977912437
mylar,3.007406772307446
abbed,3.0072892512074287
decks,3.0072309807584663
guids,3.007209307364106
mecca,3.007107115398554
sangs,3.007099960161848
furze,3.006830026406629
stoop,3.0065849850216364
hench,3.0065688113878606
fever,3.0065355368271534
meses,3.006240809014687
miaul,3.006006663906349
elven,3.005765846936841
fatal,3.0057644238997816
llano,3.0056797321330837
brere,3.005501493804958
nazir,3.0054413702856735
malls,3.00539641424333
oxide,3.005322611497113
pokie,3.005300352506297
kehua,3.005248765879418
payee,3.00520938919985
duroc,3.0050892773015487
bigos,3.00503805638768
muids,3.0049866491098056
breer,3.0049287917277065
missa,3.004910570219793
riggs,3.0047813597371715
prill,3.004645690030307
swank,3.0046289290458494
maria,3.0045492320548037
venom,3.0045227957796325
amyls,3.0044925877826003
conks,3.0040945322333648
ytost,3.0040798002774562
small,3.0039416201595905
splay,3.0039287374438133
phoca,3.003890967097431
studs,3.0038076088268575
tokos,3.0037607249642093
brill,3.0037248860283263
dolos,3.0036465050418406
educe,3.0034524999297374
kamis,3.002989017944058
wagon,3.0026884982433732
vigas,3.0026231698986496
bowls,3.002556882520167
whata,3.0023832627078235
linga,3.002291648451578
croci,3.0022531190752613
barfi,3.002161551107691
amove,3.002127695805064
chivs,3.001950517042932
shoji,3.001932099277208
wings,3.0018968767259384
ninth,3.0018539324926774
fitch,3.0016993914708796
docus,3.001634206372989
datum,3.0015207839155127
fiked,3.001495173785835
defog,3.001402735817814
dewax,3.0013901580690523
cooey,3.001364352722812
apeek,3.0013534545824037
queer,3.001234297741373
ganch,3.0010928566150716
offer,3.0009744509506784
amour,3.000913208935604
prana,3.0006821274521442
capon,3.000388052684998
crapy,3.0002957894245297
gesse,3.0002783960167037
kench,3.0002286052597795
pence,3.0002230226622646
query,3.0001685349308347
swayl,3.000115611512323
stott,3.000020336716117
lofty,2.9999701715091422
aigas,2.999443150219436
cloam,2.9993758154963786
harry,2.99927260342825
pashm,2.9992372049652065
shuns,2.9991510045769583
chank,2.9990308745227114
apiol,2.9990020507758346
gyeld,2.9989026503634624
sclim,2.998883173211334
fluor,2.9988475233803564
atigi,2.9988315518013886
claim,2.9986257985745124
neele,2.9984354293270816
ledum,2.9983706929693614
lownd,2.9982933193923067
omega,2.9982563291101534
sexed,2.998228421658123
await,2.9982213446666974
gools,2.998196803684864
emule,2.9981418500097976
indie,2.9981068023822757
ouphe,2.997833110088031
yogis,2.9977882241890246
